District,City,Latitude,Longitude,Price,Land_Size_M2,Building_Size_M2,Floors,Bedrooms,Bathrooms,Carport/Garage
Ciawi,Bogor,-6.663033899999999,106.8562067,2500000000.0,120.0,145.0,2.0,2.0,2.0,2.0
Cibinong,Bogor,-6.4901067,106.8306951,895000000.0,72.0,68.0,2.0,3.0,2.0,2.0
Tajur Halang,Bogor,-6.5408947,106.7603239,675000000.0,60.0,70.0,2.0,3.0,2.0,2.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,1900000000.0,497.0,250.0,2.0,5.0,2.0,2.0
Ciawi,Bogor,-6.663033899999999,106.8562067,1900000000.0,497.0,250.0,2.0,5.0,2.0,2.0
Ciomas,Bogor,-6.6019425,106.7656825,608000000.0,48.0,54.0,2.0,2.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,459000000.0,60.0,50.0,1.0,3.0,2.0,1.0
Sukaraja,Bogor,-6.6874169,106.9402309,497000000.0,90.0,35.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.564005600000001,106.7793986,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Babakan Madang,Bogor,-6.5211331,106.8502879,1250000000.0,135.0,145.0,2.0,3.0,3.0,1.0
Jonggol,Bogor,-6.439727599999999,107.0495018,1000000000.0,205.0,195.0,1.0,4.0,3.0,2.0
Babakan Madang,Bogor,-6.5211331,106.8502879,650000000.0,72.0,70.0,1.0,2.0,1.0,1.0
Tanah Sereal,Bogor,-6.5701364,106.78768,469000000.0,72.0,60.0,1.0,2.0,1.0,1.0
Tanah Sereal,Bogor,-6.5701364,106.78768,620000000.0,60.0,60.0,2.0,3.0,2.0,1.0
Babakan Madang,Bogor,-6.5211331,106.8502879,1020000000.0,90.0,45.0,1.0,4.0,2.0,1.0
Bojong Gede,Bogor,-6.4960615,106.7947017,975000000.0,72.0,100.0,2.0,3.0,2.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,738500000.0,55.0,50.0,2.0,2.0,2.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1800000000.0,104.0,148.0,2.0,9.0,9.0,2.0
Dramaga,Bogor,-6.577668999999999,106.7319218,880000000.0,54.0,81.0,2.0,6.0,6.0,1.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,900000000.0,125.0,48.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,6000000000.0,330.0,400.0,2.0,5.0,3.0,2.0
Bogor Barat,Bogor,-6.5655839,106.7836745,395000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,981000000.0,125.0,48.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,661000000.0,84.0,40.0,1.0,2.0,1.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,807000045.0,84.0,54.0,2.0,2.0,2.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,580000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Jonggol,Bogor,-6.4597469,107.0422961,750000000.0,144.0,60.0,1.0,3.0,1.0,1.0
Parung Panjang,Bogor,-6.3560833,106.5800212,812552036.0,60.0,57.0,2.0,2.0,2.0,1.0
Parung Panjang,Bogor,-6.3681068,106.5533873,431200000.0,60.0,29.0,1.0,2.0,1.0,1.0
Tanah Sereal,Bogor,-6.5701364,106.78768,975000000.0,91.0,88.0,2.0,3.0,2.0,1.0
Gunung Sindur,Bogor,-6.3847562,106.6804186,467000000.0,74.0,45.0,1.0,2.0,1.0,2.0
Jonggol,Bogor,-6.439727599999999,107.0495018,300000000.0,84.0,84.0,1.0,3.0,1.0,1.0
Sukaraja,Bogor,-6.5301049,106.805173,650000003.0,72.0,65.0,2.0,3.0,3.0,2.0
